ID,目次,校区名,date,戦没地,名寄せ
28432,宗像郡福間町,福間,1941-05-25,中國,中国
28433,宗像郡福間町,福間,1944-11-18,東支那海,東シナ海
28434,宗像郡福間町,福間,1943-01-24,南太平洋,太平洋方面
28435,宗像郡福間町,福間,1939-07-22,ノモンハン,ノモンハン
28436,宗像郡福間町,福間,1944-09-24,フィリピン沖,フィリピン方面
28437,宗像郡福間町,福間,1944-05-31,ビルマ,ビルマ方面
28438,宗像郡福間町,福間,1939-08-24,ノモンハン,ノモンハン
28439,宗像郡福間町,福間,1945-10-17,タイ,タイ
28440,宗像郡福間町,福間,1946-03-15,ソ連,ソ連
28441,宗像郡福間町,福間,1943-01-24,ガダルカナル島,ソロモン・ビスマルク諸島
28442,宗像郡福間町,福間,1944-07-21,ビルマ,ビルマ方面
28443,宗像郡福間町,福間,1945-06-10,フィリピン,フィリピン方面
28444,宗像郡福間町,福間,1944-06-29,沖縄台北沖,沖縄
28445,宗像郡福間町,福間,1944-10-18,マニラ西南方,フィリピン方面
28446,宗像郡福間町,福間,1945-06-19,ルソン島,フィリピン方面
28447,宗像郡福間町,福間,1944-10-30,レイテ島,フィリピン方面
28448,宗像郡福間町,福間,1945-08-18,中国,中国
28449,宗像郡福間町,福間,1944-09-23,ニューギニア,ニューギニア方面
28450,宗像郡福間町,福間,1944-08-25,ニューギニア,ニューギニア方面
28451,宗像郡福間町,福間,1945-08-14,ルソン島,フィリピン方面
28452,宗像郡福間町,福間,1944-06-24,中国,中国
28454,宗像郡福間町,福間,1943-12-20,ガダルカナル島,ソロモン・ビスマルク諸島
28458,宗像郡福間町,福間,1945-08-05,中国,中国
28459,宗像郡福間町,福間,1944-11-18,朝鮮沖,朝鮮
28460,宗像郡福間町,福間,1945-05-25,ニューギニア,ニューギニア方面
28461,宗像郡福間町,福間,1945-05-02,ビルマ,ビルマ方面
28462,宗像郡福間町,福間,1944-03-06,佐世保沖,その他国内
28463,宗像郡福間町,福間,1945-11-06,タイ,タイ
28464,宗像郡福間町,福間,1945-10-16,北ボルネオ,ボルネオ
28465,宗像郡福間町,福間,1939-08-28,ソ連国境,ソ連
28466,宗像郡福間町,福間,1945-03-10,中支場俗河,中国
28467,宗像郡福間町,福間,1944-08-21,ビルマ,ビルマ方面
28468,宗像郡福間町,福間,1945-06-10,フィリピン,フィリピン方面
28469,宗像郡福間町,福間,1945-09-10,ビルマ,ビルマ方面
28470,宗像郡福間町,福間,1944-04-08,東支那海方面,東シナ海
28471,宗像郡福間町,福間,1944-11-26,中国,中国
28472,宗像郡福間町,福間,1945-03-24,フィリピン,フィリピン方面
28473,宗像郡福間町,福間,1947-02-13,ソ連,ソ連
28474,宗像郡福間町,福間,1946-09-28,中国,中国
28475,宗像郡福間町,福間,1944-06-10,ニューギニア,ニューギニア方面
28476,宗像郡福間町,福間,1942-10-25,ガダルカナル島,ソロモン・ビスマルク諸島
28477,宗像郡福間町,福間,1944-12-09,自宅,福岡県内
28479,宗像郡福間町,福間,1945-03-06,西南太平洋,太平洋方面
28480,宗像郡福間町,福間,1945-08-14,中国満州,満州方面
28481,宗像郡福間町,福間,1945-09-18,中支湖北省,中国
28482,宗像郡福間町,福間,1944-06-20,ブーゲンビル島,ソロモン・ビスマルク諸島
28484,宗像郡福間町,福間,1944-03-17,硫黄島,硫黄島
28485,宗像郡福間町,福間,1945-05-07,ソ連,ソ連
28487,宗像郡福間町,福間,1945-03-01,中国,中国
28488,宗像郡福間町,福間,1943-12-15,ニューギニア,ニューギニア方面
28489,宗像郡福間町,福間,1944-07-05,東部ニューギニア,ニューギニア方面
28490,宗像郡福間町,福間,1945-04-17,鹿児島,その他国内
28491,宗像郡福間町,福間,1945-11-25,タイ,タイ
28492,宗像郡福間町,福間,1944-02-21,ビルマ,ビルマ方面
28493,宗像郡福間町,福間,1945-09-13,中国,中国
28494,宗像郡福間町,福間,1944-06-23,ニューギニア,ニューギニア方面
28495,宗像郡福間町,福間,1944-05-15,インド洋方面,インド方面
28496,宗像郡福間町,福間,1945-06-30,レイテ島,フィリピン方面
28497,宗像郡福間町,福間,1940-12-06,小倉陸軍病院,福岡県内
28498,宗像郡福間町,福間,1945-02-12,フィリピン,フィリピン方面
28500,宗像郡福間町,上西郷,1943-05-31,マニラ,フィリピン方面
28501,宗像郡福間町,上西郷,1945-05-14,フィリピン,フィリピン方面
28502,宗像郡福間町,上西郷,1944-09-21,湖南省,中国
28504,宗像郡福間町,上西郷,1944-02-06,南洋群島,ミクロネシア
28506,宗像郡福間町,上西郷,1945-02-21,東部ニューギニア,ニューギニア方面
28507,宗像郡福間町,上西郷,1945-02-02,ビルマ,ビルマ方面
28508,宗像郡福間町,上西郷,1939-03-02,豊後水道,その他国内
28509,宗像郡福間町,上西郷,1938-04-28,満州,満州方面
28511,宗像郡福間町,上西郷,1942-04-30,ミンダナオ島,フィリピン方面
28512,宗像郡福間町,上西郷,1945-05-01,比島,フィリピン方面
28513,宗像郡福間町,上西郷,1944-08-01,ニューギニア,ニューギニア方面
28514,宗像郡福間町,上西郷,1944-03-03,中華民国,中国
28516,宗像郡福間町,上西郷,1942-09-04,ガダルカナル島,ソロモン・ビスマルク諸島
28517,宗像郡福間町,上西郷,1947-01-08,ソ連,ソ連
28518,宗像郡福間町,上西郷,1942-09-17,ガダルカナル島,ソロモン・ビスマルク諸島
28519,宗像郡福間町,上西郷,1944-05-30,雲南省,中国
28520,宗像郡福間町,上西郷,1944-10-06,南支那海,南シナ海
28521,宗像郡福間町,上西郷,1944-06-21,印度国,インド方面
28522,宗像郡福間町,上西郷,1945-08-13,中華民国,中国
28523,宗像郡福間町,上西郷,1945-10-23,中國,中国
28524,宗像郡福間町,上西郷,1944-09-05,ビルマ,ビルマ方面
28525,宗像郡福間町,上西郷,1942-10-20,ガダルカナル,ソロモン・ビスマルク諸島
28526,宗像郡福間町,上西郷,1944-11-21,台湾,台湾
28527,宗像郡福間町,上西郷,1946-02-01,シベリア,ソ連
28528,宗像郡福間町,上西郷,1945-04-23,非島,フィリピン方面
28529,宗像郡福間町,上西郷,1946-03-03,自宅,福岡県内
28530,宗像郡福間町,上西郷,1944-09-07,ビルマ,ビルマ方面
28531,宗像郡福間町,上西郷,1944-09-07,ビルマ,ビルマ方面
28532,宗像郡福間町,上西郷,1945-08-22,フィリピン,フィリピン方面
28533,宗像郡福間町,上西郷,1944-06-29,中支,中国
28534,宗像郡福間町,上西郷,1945-07-01,レイテ島,フィリピン方面
28535,宗像郡福間町,上西郷,1944-01-26,南太平洋方面,太平洋方面
28536,宗像郡福間町,上西郷,1942-03-19,台湾,台湾
28537,宗像郡福間町,上西郷,1944-06-25,ビルマ,ビルマ方面
28538,宗像郡福間町,上西郷,1945-02-17,ビルマ,ビルマ方面
28540,宗像郡福間町,上西郷,1945-02-18,ビルマ,ビルマ方面
28541,宗像郡福間町,上西郷,1945-12-08,ビルマ,ビルマ方面
28542,宗像郡福間町,上西郷,1944-03-12,南方方面,太平洋方面
28543,宗像郡福間町,上西郷,1945-06-16,フィリピン,フィリピン方面
28546,宗像郡福間町,上西郷,1945-01-23,比島戦線,フィリピン方面
28547,宗像郡福間町,上西郷,1944-05-10,ルソン島,フィリピン方面
28549,宗像郡福間町,上西郷,1943-01-13,嬉野海軍病院,その他国内
28550,宗像郡福間町,上西郷,1945-08-12,満州,満州方面
28551,宗像郡福間町,上西郷,1946-01-26,ソ連,ソ連
28552,宗像郡福間町,上西郷,1945-12-10,ソ連,ソ連
28553,宗像郡福間町,上西郷,1944-05-03,東部ニューギニア,ニューギニア方面
28555,宗像郡福間町,上西郷,1944-04-17,南洋群島,ミクロネシア
28556,宗像郡福間町,上西郷,1945-06-20,沖縄,沖縄
28557,宗像郡福間町,上西郷,1942-11-09,ガダルカナル,ソロモン・ビスマルク諸島
28558,宗像郡福間町,上西郷,1945-01-08,中支,中国
28559,宗像郡福間町,上西郷,1945-06-24,ビルマ,ビルマ方面
28560,宗像郡福間町,上西郷,1944-02-04,ニューギニア,ニューギニア方面
28561,宗像郡福間町,上西郷,1944-07-12,ビルマ,ビルマ方面
28562,宗像郡福間町,上西郷,1946-06-17,陸軍病院,その他国内
28563,宗像郡福間町,上西郷,1944-10-10,ソロモン海峡,ソロモン・ビスマルク諸島
28564,宗像郡福間町,上西郷,1943-01-15,ニューギニア,ニューギニア方面
28565,宗像郡福間町,上西郷,1942-10-05,ソロモン群島,ソロモン・ビスマルク諸島
28566,宗像郡福間町,上西郷,1944-10-25,太平洋,太平洋方面
28567,宗像郡福間町,上西郷,1944-07-28,南支那海,南シナ海
28568,宗像郡福間町,上西郷,1946-01-11,自宅,福岡県内
28569,宗像郡福間町,上西郷,1945-01-08,台湾方面,台湾
28570,宗像郡福間町,上西郷,1945-08-01,ビルマ,ビルマ方面
28571,宗像郡福間町,上西郷,1945-04-08,ビルマ,ビルマ方面
28572,宗像郡福間町,上西郷,1944-10-18,マニラ沖,フィリピン方面
28573,宗像郡福間町,上西郷,1941-07-03,満州,満州方面
28574,宗像郡福間町,上西郷,1944-06-16,ビルマ,ビルマ方面
28575,宗像郡福間町,上西郷,1945-07-20,ビルマ,ビルマ方面
28576,宗像郡福間町,上西郷,1945-05-29,ルソン島,フィリピン方面
28577,宗像郡福間町,上西郷,1944-09-29,東部ニューギニア,ニューギニア方面
28578,宗像郡福間町,上西郷,1945-05-18,フィリピン,フィリピン方面
28579,宗像郡福間町,上西郷,1945-02-17,ビルマ,ビルマ方面
28581,宗像郡福間町,上西郷,1944-06-17,アッサム州,インド方面
28582,宗像郡福間町,上西郷,1945-08-16,台湾,台湾
28583,宗像郡福間町,上西郷,1944-04-30,南洋方面,太平洋方面
28584,宗像郡福間町,神興,1943-09-20,南海方面,マーシャル諸島
28585,宗像郡福間町,神興,1945-03-20,レイテ島,フィリピン方面
28586,宗像郡福間町,神興,1944-04-13,ビルマ,ビルマ方面
28587,宗像郡福間町,神興,1944-09-09,雲南省,中国
28588,宗像郡福間町,神興,1945-12-25,満州,満州方面
28589,宗像郡福間町,神興,1942-12-16,ニューギニア,ニューギニア方面
28590,宗像郡福間町,神興,1945-06-21,海南島,中国
28591,宗像郡福間町,神興,1944-09-05,ニューギニア,ニューギニア方面
28592,宗像郡福間町,神興,1943-11-27,ニューギニア,ニューギニア方面
28593,宗像郡福間町,神興,1943-06-09,中国,中国
28594,宗像郡福間町,神興,1945-03-08,フィリピン,フィリピン方面
28597,宗像郡福間町,神興,1945-07-12,不明,不明
28598,宗像郡福間町,神興,1944-09-10,ニューギニア,ニューギニア方面
28600,宗像郡福間町,神興,1942-10-26,ガダルカナル島,ソロモン・ビスマルク諸島
28601,宗像郡福間町,神興,1944-03-20,東部ニューギニア,ニューギニア方面
28604,宗像郡福間町,神興,1945-01-12,南支那海,南シナ海
28606,宗像郡福間町,神興,1945-08-10,シヤム,タイ
28607,宗像郡福間町,神興,1944-06-03,ビルマ,ビルマ方面
28609,宗像郡福間町,神興,1944-11-27,ビルマ,ビルマ方面
28611,宗像郡福間町,神興,1945-01-08,台湾沖,台湾
28612,宗像郡福間町,神興,1945-07-05,ブーゲンビル島,ソロモン・ビスマルク諸島
28613,宗像郡福間町,神興,1945-06-14,沖縄,沖縄
28614,宗像郡福間町,神興,1945-09-22,パラオ島,パラオ諸島
28615,宗像郡福間町,神興,1946-07-17,福岡第一病院,福岡県内
28617,宗像郡福間町,神興,1944-07-23,ビルマ,ビルマ方面
28619,宗像郡福間町,神興,1944-07-25,ビルマ,ビルマ方面
28620,宗像郡福間町,神興,1944-08-19,南支那海,南シナ海
28621,宗像郡福間町,神興,1944-12-25,満州,満州方面
28622,宗像郡福間町,神興,1942-10-26,ガダルカナル島,ソロモン・ビスマルク諸島
28623,宗像郡福間町,神興,1945-01-15,ビルマ,ビルマ方面
28624,宗像郡福間町,神興,1938-02-15,中国,中国
28625,宗像郡福間町,神興,1939-07-02,ソ満国境,満州方面
28626,宗像郡福間町,神興,1944-09-02,ビルマ,ビルマ方面
28627,宗像郡福間町,神興,1945-12-25,満州,満州方面
28628,宗像郡福間町,神興,1942-06-05,東大平洋,太平洋方面
28629,宗像郡福間町,神興,1946-09-10,シベリア,ソ連
28630,宗像郡福間町,神興,1945-07-01,レイテ島,フィリピン方面
28633,宗像郡福間町,神興,1944-02-06,マレーシヤ群島,マーシャル諸島
28634,宗像郡福間町,神興,1944-09-15,中国,中国
28635,宗像郡福間町,神興,1944-02-28,ニューギニア近海,ニューギニア方面
28637,宗像郡福間町,神興,1944-10-08,ニューギニア,ニューギニア方面
28638,宗像郡福間町,神興,1945-03-10,ルソン島,フィリピン方面
28639,宗像郡福間町,神興,1945-04-20,ビルマ,ビルマ方面
28640,宗像郡福間町,神興,1945-03-21,ルソン島,フィリピン方面
28641,宗像郡福間町,神興,1945-08-12,満州,満州方面
28644,宗像郡福間町,神興,1945-02-28,フィリピン,フィリピン方面
28645,宗像郡福間町,神興,1945-06-17,ソロモン群島,ソロモン・ビスマルク諸島
28646,宗像郡福間町,神興,1945-03-25,ニューギニア,ニューギニア方面
28647,宗像郡福間町,神興,1943-05-02,西南太平洋,太平洋方面
28648,宗像郡福間町,神興,1945-06-22,ブーゲンビル島,ソロモン・ビスマルク諸島
28650,宗像郡福間町,神興,1944-07-08,サイパン,マリアナ諸島
28651,宗像郡福間町,神興,1938-04-13,中支揚子江,中国
28652,宗像郡福間町,神興,1943-01-26,フィリピン,フィリピン方面
28653,宗像郡福間町,神興,1944-10-01,ビルマ,ビルマ方面
28654,宗像郡福間町,神興,1945-03-13,久留米陸軍病院,福岡県内
28655,宗像郡福間町,神興,1944-10-24,バシー海峡,バシー海峡
28656,宗像郡福間町,神興,1945-04-27,台湾近海,台湾
28657,宗像郡福間町,神興,1945-07-15,ルソン島,フィリピン方面
28658,宗像郡福間町,神興,1945-07-20,ルソン島,フィリピン方面
28660,宗像郡福間町,神興,1945-07-30,ビルマ,ビルマ方面
28661,宗像郡福間町,神興,1944-12-13,ビルマ,ビルマ方面
28663,宗像郡福間町,神興,1942-06-05,東太平洋,太平洋方面
28664,宗像郡福間町,神興,1945-07-31,タイ,タイ
28665,宗像郡福間町,神興,1945-08-10,満州,満州方面
28666,宗像郡福間町,神興,1945-04-01,台湾海峡,台湾
28668,宗像郡福間町,神興,1945-09-22,中国,中国
28669,宗像郡福間町,神興,1945-03-16,ビルマ,ビルマ方面
28670,宗像郡福間町,神興,1945-04-20,フィリピン,フィリピン方面
28671,宗像郡福間町,神興,1945-05-03,レイテ島,フィリピン方面
28672,宗像郡福間町,神興,1945-05-10,ルソン島,フィリピン方面
28673,宗像郡福間町,神興,1944-12-07,レイテ島,フィリピン方面
28675,宗像郡福間町,神興,1945-03-02,ルソン島,フィリピン方面
28676,宗像郡福間町,神興,1945-05-09,ソ連,ソ連
28677,宗像郡福間町,神興,1940-04-17,中国,中国
28678,宗像郡福間町,神興,1944-09-19,東支那海,東シナ海
28679,宗像郡福間町,神興,1944-09-24,中国,中国
28680,宗像郡福間町,神興,1945-08-21,ルソン島,フィリピン方面
28681,宗像郡福間町,神興,1944-08-19,ラングーン,ビルマ方面
28683,宗像郡津屋崎町,津屋崎,1944-07-08,サイパン,マリアナ諸島
28684,宗像郡津屋崎町,津屋崎,1944-08-27,ビルマ,ビルマ方面
28685,宗像郡津屋崎町,津屋崎,1944-11-17,東支那海方面,東シナ海
28686,宗像郡津屋崎町,津屋崎,1945-04-28,南西諸島,沖縄
28687,宗像郡津屋崎町,津屋崎,1944-06-07,ニューギニア,ニューギニア方面
28688,宗像郡津屋崎町,津屋崎,1945-05-10,レイテ湾沖,フィリピン方面
28689,宗像郡津屋崎町,津屋崎,1943-01-23,ガダルカナル島,ソロモン・ビスマルク諸島
28690,宗像郡津屋崎町,津屋崎,1945-06-24,沖縄,沖縄
28692,宗像郡津屋崎町,津屋崎,1941-07-21,久留米陸軍病院,福岡県内
28694,宗像郡津屋崎町,津屋崎,1944-09-07,中國,中国
28695,宗像郡津屋崎町,津屋崎,1945-02-26,ビルマ,ビルマ方面
28697,宗像郡津屋崎町,津屋崎,1945-04-04,ビルマ,ビルマ方面
28698,宗像郡津屋崎町,津屋崎,1943-01-16,ガダルカナル島,ソロモン・ビスマルク諸島
28699,宗像郡津屋崎町,津屋崎,1943-11-25,ブーゲンビル島,ソロモン・ビスマルク諸島
28700,宗像郡津屋崎町,津屋崎,1946-08-22,朝鮮,朝鮮
